Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,43,43,4,Jun 24,,,,11,,,,Moore Information
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,52,38,,Jun 30,55,,,,,,,Rasmussen
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,47,43,3,Jun 30,,,17,,,,,SurveyUSA&Mitchell
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,44,48,4,Jun 30,,,,,11,,,Rasmussen
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,45,44,3,Jun 23,,,20,,,,,American Res.&Fox
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Fox
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,52,38,,Jun 30,55,,,,,,,Rasmussen
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,47,43,3,Jun 30,,,17,,,,,SurveyUSA&Mitchell
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,44,48,4,Jun 30,,,,,11,,,Rasmussen
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,45,44,3,Jun 23,,,20,,,,,American Res.&Fox
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Fox
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,52,38,,Jun 30,55,,,,,,,Rasmussen
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,49,44,,Jul 8,,17,,,,,,American Res&EPIC
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,4,Jul 8,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 8,,5,,,,,,American Research
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,44,48,,Jun 30,,,,,20,,,Rasmussen
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,48,43,2,Jun 23,,21,,,,,,Rasmussen
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,52,38,,Jun 30,55,,,,,,,Rasmussen
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,49,44,,Jul 8,,17,,,,,,American Res&EPIC
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,4,Jul 8,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 8,,5,,,,,,American Research
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,44,48,,Jun 30,,,,,20,,,Rasmussen
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,48,43,2,Jun 23,,21,,,,,,Rasmussen
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,46,38,7,Jul 2,,55,,,,,,San Jose State Univ.
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,41,52,,Jun 30,,,,,,,15,Rasmussen
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,53,37,1,Jun 30,21,,,,,,,Rasmussen
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,49,44,,Jul 8,,17,,,,,,American Res&EPIC
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,4,Jul 8,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 8,,5,,,,,,American Research
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,44,48,,Jun 30,,,,,20,,,Rasmussen
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,48,43,2,Jun 23,,21,,,,,,Rasmussen
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,46,38,7,Jul 2,,55,,,,,,San Jose State Univ.
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,43,,Jun 30,,27,,,,,,Rasmussen
Georgia,15,41,52,,Jun 30,,,,,,,15,Rasmussen
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,53,37,1,Jun 30,21,,,,,,,Rasmussen
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,44,3,Jun 30,,,7,,,,,Rasmussen
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmussen
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,49,44,,Jul 8,,17,,,,,,American Res&EPIC
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,4,Jul 8,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,3,Jun 23,,,5,,,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 8,,5,,,,,,American Research
New York,31,58,30,,Jun 30,31,,,,,,,Rasmussen
North Carolina,15,42,49,,Jun 30,,,,,,15,,Rasmussen
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,44,48,,Jun 30,,,,,20,,,Rasmussen
Oklahoma,7,31,63,,Jun 30,,,,,,,7,Rasmussen
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,48,43,2,Jun 30,,21,,,,,,Rasmussen
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,40,55,,Jun 29,,,,,,,8,Public Opin. Strat.
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,49,41,4,Jun 28,,11,,,,,,Fairbank-Maslin
West Virginia,5,43,49,1,Jun 20,,,,,,5,,American Res. Group
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,45,47,4,Jul 10,,,,,6,,,Zogby
California,55,46,38,7,Jul 2,,55,,,,,,San Jose State Univ.
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,44,,Jul 11,,,27,,,,,Survey USA
Georgia,15,41,52,,Jun 30,,,,,,,15,Rasmussen
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,53,37,1,Jun 30,21,,,,,,,Rasmussen
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,47,2,Jul 10,,,7,,,,,Zogby
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmussen
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,50,44,2,Jul 10,,17,,,,,,Zogby
Minnesota,10,49,44,2,Jul 10,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,50,47,1,Jul 10,,,11,,,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,43,45,6,Jul 10,,,,,5,,,Zogby
New Hampshire,4,49,40,1,Jul 10,,4,,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 10,,5,,,,,,Zogby
New York,31,58,30,,Jun 30,31,,,,,,,Rasmussen
North Carolina,15,41,56,1,Jul 11,,,,,,,15,Gallup
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,48,1,Jul 10,,,20,,,,,Zogby
Oklahoma,7,31,63,,Jun 30,,,,,,,7,Rasmussen
Oregon,7,52,42,2,Jul 10,7,,,,,,,Zogby
Pennsylvania,21,52,45,1,Jul 10,,21,,,,,,Zogby
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USA
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,48,48,1,Jul 10,,,,11,,,,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,53,44,1,Jul 10,,11,,,,,,Zogby
West Virginia,5,43,51,1,Jul 10,,,,,,5,,Zogby
Wisconsin,10,53,44,1,Jul 10,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,35,47,2,Jun 27,,,,,,,10,Arizona State Univ.
Arkansas,6,45,47,4,Jul 10,,,,,6,,,Zogby
California,55,46,38,7,Jul 2,,55,,,,,,San Jose State Univ.
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,44,,Jul 11,,,27,,,,,Survey USA
Georgia,15,41,52,,Jun 30,,,,,,,15,Rasmussen
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,53,37,1,Jun 30,21,,,,,,,Rasmussen
Indiana,11,36,52,,Jun 24,,,,,,,11,Bellwether
Iowa,7,48,47,2,Jul 10,,,7,,,,,Zogby
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmussen
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmussen
Massachusetts,12,60,31,2,Jun 30,12,,,,,,,Rasmussen
Michigan,17,50,44,2,Jul 10,,17,,,,,,Zogby
Minnesota,10,49,44,2,Jul 10,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,50,47,1,Jul 10,,,11,,,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,43,45,6,Jul 10,,,,,5,,,Zogby
New Hampshire,4,49,40,1,Jul 10,,4,,,,,,Zogby
New Jersey,15,51,41,3,Jun 30,15,,,,,,,Rasmussen
New Mexico,5,49,42,3,Jul 10,,5,,,,,,Zogby
New York,31,58,30,,Jun 30,31,,,,,,,Rasmussen
North Carolina,15,41,56,1,Jul 11,,,,,,,15,Gallup
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,48,1,Jul 10,,,20,,,,,Zogby
Oklahoma,7,31,63,,Jun 30,,,,,,,7,Rasmussen
Oregon,7,52,42,2,Jul 10,7,,,,,,,Zogby
Pennsylvania,21,52,45,1,Jul 10,,21,,,,,,Zogby
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USA
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,48,48,1,Jul 10,,,,11,,,,Zogby
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,,Jul 8,,,,,,13,,Survey USA
Washington,11,53,44,1,Jul 10,,11,,,,,,Zogby
West Virginia,5,43,51,1,Jul 10,,,,,,5,,Zogby
Wisconsin,10,53,44,1,Jul 10,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,36,48,,Jul 14,,,,,,,10,Survey USA
Arkansas,6,45,47,4,Jul 10,,,,,6,,,Zogby
California,55,46,38,7,Jul 2,,55,,,,,,San Jose State Univ.
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,44,,Jul 11,,,27,,,,,Survey USA
Georgia,15,41,52,,Jun 30,,,,,,,15,Rasmussen
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,53,37,1,Jun 30,21,,,,,,,Rasmussen
